"Sample" "Sample1" "Sample2" "Sample3" "Sample4" "Sample5" "Sample6" "Sample7" "Sample8" "Sample9" "Sample10" "Sample11" "Sample12" "Sample13" "Sample14" "Sample15" "Sample16" "Sample17" "Sample18" "Sample19" "Sample20" "Sample21" "Sample22" "Sample23" "Sample24" "Sample25" "Sample26" "Sample27" "Sample28" "Sample29" "Sample30" "Sample31" "Sample32" "Sample33" "Sample34" "Sample35" "Sample36" "Sample37" "Sample38" "Sample39" "Sample40" "Sample41" "Sample42" "Sample43" "Sample44" "Sample45" "Sample46" "Sample47" "Sample48" "Sample49" "Sample50" "Sample51" "Sample52" "Sample53" "Sample54" "Sample55" "Sample56" "Sample57" "Sample58" "Sample59"
"ZNF708" "-0.101998899727" "0.366801100273" "-0.0640988997269" "-0.305998899727" "0.375201100273" "1.99650110027" "-0.0363988997269" "0.109001100273" "-1.53029889973" "-0.960798899727" "-1.45789889973" "0.913901100273" "-0.269798899727" "0.788601100273" "0.291801100273" "0.222201100273" "-0.797298899727" "0.213101100273" "1.79540110027" "-0.199498899727" "0.448001100273" "-0.0306988997269" "0.572601100273" "-0.171398899727" "1.14640110027" "0.0813011002731" "-2.57199889973" "0.486601100273" "1.11780110027" "0.551601100273" "-0.426998899727" "-0.323098899727" "-0.0229988997269" "-1.42539889973" "-0.0561988997269" "-0.918298899727" "-0.446098899727" "-1.01839889973" "0.160901100273" "-0.290298899727" "-0.351598899727" "0.159201100273" "-0.599198899727" "-0.493298899727" "-0.725798899727" "0.209701100273" "0.0797011002731" "-0.00719889972686" "-0.462498899727" "0.156701100273" "-0.0975988997269" "-0.0149988997269" "1.92250110027" "0.529701100273" "-0.384098899727" "0.0860011002731" "0.330401100273" "0.123501100273" "0.0416011002731"
"RBM14" "0.769578821693" "0.924278821693" "0.583178821693" "0.0381788216934" "0.255378821693" "0.806478821693" "-0.0187211783066" "0.206578821693" "0.611078821693" "0.738278821693" "-0.0841211783066" "0.285978821693" "0.773378821693" "0.851278821693" "0.00787882169335" "0.199278821693" "0.326778821693" "0.00747882169335" "0.600578821693" "0.692778821693" "0.377578821693" "0.729478821693" "0.320578821693" "0.466878821693" "0.239678821693" "-0.441421178307" "-0.320221178307" "1.07597882169" "0.343278821693" "-0.252321178307" "0.261078821693" "0.426578821693" "0.365678821693" "0.852378821693" "0.511678821693" "0.670078821693" "0.322478821693" "0.0458788216933" "0.186378821693" "0.691778821693" "0.532178821693" "0.581478821693" "0.273278821693" "-0.179021178307" "0.584478821693" "0.169978821693" "0.367478821693" "0.183578821693" "0.368478821693" "0.171178821693" "0.109878821693" "0.137078821693" "-0.135121178307" "0.836878821693" "0.310178821693" "0.479278821693" "-0.342221178307" "0.0543788216933" "0.121178821693"
"NCBP2" "-0.435671065158" "-0.935471065158" "-1.40277106516" "-0.460871065158" "-0.482471065158" "-0.701671065158" "-0.556471065158" "-0.778871065158" "-0.589971065158" "-0.787171065158" "-0.714071065158" "-1.29827106516" "-0.409071065158" "-0.176571065158" "-0.665971065158" "-0.571371065158" "-0.084771065158" "-0.041771065158" "-0.560871065158" "-0.747071065158" "-0.450971065158" "-0.361171065158" "0.094228934842" "-0.877671065158" "-0.602771065158" "-0.286971065158" "0.075728934842" "-0.771971065158" "0.594028934842" "1.09152893484" "-0.000471065157967" "-0.372771065158" "0.638028934842" "-0.319871065158" "-0.329871065158" "-0.132571065158" "0.532828934842" "0.184828934842" "-0.452171065158" "0.216328934842" "-0.349471065158" "1.35732893484" "0.161928934842" "-0.533671065158" "-0.112371065158" "1.07462893484" "0.630528934842" "0.224928934842" "0.579428934842" "0.481628934842" "0.883328934842" "0.105328934842" "0.927028934842" "0.227528934842" "0.016328934842" "0.146528934842" "-0.299671065158" "0.516728934842" "0.340928934842"
"DISC1" "-1.16711390558" "0.0481860944206" "-1.54761390558" "-0.293913905579" "-0.162613905579" "0.882186094421" "0.615986094421" "-0.474413905579" "0.0836860944206" "-1.93161390558" "-0.146913905579" "1.35878609442" "-0.263213905579" "-0.548013905579" "-0.143413905579" "-0.511813905579" "-0.584813905579" "-0.492113905579" "-0.375713905579" "-1.31441390558" "-0.286913905579" "-1.39501390558" "1.18898609442" "-1.04361390558" "-0.741713905579" "-0.419213905579" "-0.221113905579" "0.179186094421" "-0.206513905579" "-2.46891390558" "-0.723913905579" "0.188886094421" "-0.999813905579" "-0.832613905579" "-0.574313905579" "-1.69541390558" "-0.185113905579" "-0.560313905579" "0.272986094421" "-0.185013905579" "-0.739413905579" "0.631086094421" "-0.130013905579" "-2.67211390558" "-2.66211390558" "-0.628913905579" "-0.466013905579" "-2.12401390558" "-2.25851390558" "0.656486094421" "-1.55821390558" "0.0298860944206" "-2.67081390558" "-0.452713905579" "0.0367860944206" "-0.864513905579" "-0.963713905579" "-1.16041390558" "-1.21661390558"
"CAMK1" "-0.117453445181" "0.0341465548185" "-0.427953445181" "-0.173353445181" "-0.496153445181" "-1.13835344518" "0.788546554819" "-0.167653445181" "-1.18845344518" "-0.167653445181" "-1.03365344518" "-0.495553445181" "-1.47265344518" "-1.21955344518" "-0.892353445181" "-0.936653445181" "-1.46715344518" "-0.880453445181" "-0.393353445181" "-0.283853445181" "-0.280353445181" "-1.09955344518" "-1.16475344518" "-0.215753445181" "-0.549753445181" "-0.588753445181" "-1.21565344518" "-1.23195344518" "-0.749053445181" "0.172346554819" "-1.49445344518" "-0.677153445181" "-0.639653445181" "-1.93065344518" "-0.845453445181" "-1.33545344518" "-0.520353445181" "-1.27925344518" "-0.0857534451815" "-0.293653445181" "-1.27335344518" "-1.08965344518" "-0.409453445181" "0.00544655481855" "-0.976053445181" "-1.37295344518" "-0.101353445181" "-0.929753445181" "-0.821653445181" "-0.163953445181" "0.421746554819" "-0.925453445181" "-0.414153445181" "-0.185853445181" "0.577746554819" "0.0342465548185" "-0.383553445181" "-1.10715344518" "-0.728853445181"
"RPL37" "-0.726888646118" "0.360611353882" "-0.489088646118" "-0.437488646118" "1.17371135388" "0.117811353882" "-0.891988646118" "0.711411353882" "-0.283388646118" "0.199211353882" "0.944711353882" "-0.851088646118" "0.0960113538822" "-0.277488646118" "-0.605688646118" "0.543011353882" "-0.159488646118" "-0.392088646118" "2.79811135388" "0.643511353882" "0.351911353882" "-1.23248864612" "-0.860788646118" "1.75581135388" "0.000311353882214" "0.728811353882" "0.807011353882" "0.409711353882" "1.35541135388" "0.917411353882" "0.380211353882" "-0.380088646118" "-0.373188646118" "-0.0362886461178" "0.232811353882" "0.106611353882" "-0.128888646118" "0.858511353882" "-0.463088646118" "1.01201135388" "0.374011353882" "-0.380888646118" "0.675011353882" "0.651311353882" "1.30941135388" "-0.484988646118" "-0.0633886461178" "0.976011353882" "0.673111353882" "-0.190088646118" "0.491611353882" "0.0105113538822" "1.56421135388" "-0.156988646118" "0.917011353882" "-0.263188646118" "0.696711353882" "0.937211353882" "1.01541135388"
"SPR" "0.949306141241" "0.759606141241" "1.27390614124" "0.427406141241" "-0.557893858759" "0.336006141241" "-0.868493858759" "0.494506141241" "1.12480614124" "0.742106141241" "0.159906141241" "-1.04009385876" "0.539806141241" "0.797106141241" "0.155806141241" "1.18350614124" "0.747606141241" "0.692106141241" "0.246706141241" "1.04870614124" "0.540206141241" "1.33180614124" "0.481306141241" "1.11080614124" "0.0504061412407" "1.30620614124" "0.916206141241" "0.839706141241" "0.367606141241" "1.50620614124" "0.892006141241" "0.737106141241" "0.657606141241" "0.00710614124075" "0.331406141241" "0.718606141241" "0.800606141241" "0.772606141241" "0.403706141241" "1.20330614124" "0.366606141241" "1.34050614124" "1.67720614124" "1.24350614124" "1.33450614124" "0.491906141241" "0.759206141241" "0.478606141241" "1.54830614124" "1.03620614124" "1.53260614124" "0.785906141241" "0.605606141241" "0.606206141241" "0.310006141241" "0.395206141241" "0.152706141241" "0.570606141241" "1.06820614124"
"ZNF700" "-0.126024034335" "-0.251224034335" "-0.0406240343348" "-0.713624034335" "0.970275965665" "-0.00812403433482" "-0.247424034335" "0.131075965665" "0.720475965665" "-0.351824034335" "0.377075965665" "0.638275965665" "-0.172124034335" "0.0426759656652" "0.430775965665" "0.591275965665" "-0.00252403433482" "0.536975965665" "-0.703324034335" "-0.711524034335" "-0.288624034335" "-0.544724034335" "0.851175965665" "-1.07192403433" "0.367675965665" "-0.522924034335" "1.11257596567" "-0.311824034335" "1.79817596567" "0.403375965665" "0.0898759656652" "0.0653759656652" "0.219875965665" "-0.145424034335" "0.396075965665" "-0.156324034335" "0.0414759656652" "-0.571424034335" "0.802675965665" "-0.484624034335" "0.473475965665" "-0.0619240343348" "0.152575965665" "-0.708624034335" "0.00837596566518" "0.799675965665" "0.349175965665" "0.749875965665" "0.00647596566518" "0.413375965665" "0.137975965665" "0.102075965665" "1.91337596567" "0.509775965665" "-0.0565240343348" "0.220575965665" "0.549975965665" "0.761475965665" "0.222675965665"
"ZNF707" "-0.0998662660944" "-0.932766266094" "-0.389366266094" "-0.808366266094" "0.210133733906" "-0.0222662660944" "-1.43856626609" "-0.324766266094" "-0.703466266094" "-0.394966266094" "-1.17936626609" "-0.473366266094" "0.421933733906" "0.121933733906" "-0.681166266094" "-0.733566266094" "-0.378766266094" "-1.97466626609" "-0.214066266094" "-0.190866266094" "-0.719166266094" "0.0132337339056" "-0.298566266094" "-0.0358662660944" "-0.214466266094" "-1.16496626609" "-0.430566266094" "0.218233733906" "1.41843373391" "-0.871466266094" "-0.574266266094" "-0.889266266094" "0.339033733906" "0.631833733906" "1.10593373391" "0.328233733906" "-0.372266266094" "0.304333733906" "0.168233733906" "0.307933733906" "-0.347966266094" "1.29543373391" "-0.111766266094" "-0.983266266094" "-0.257666266094" "0.249033733906" "0.0736337339056" "-0.256066266094" "1.61103373391" "-0.442266266094" "-0.0288662660944" "-0.592566266094" "-0.451066266094" "-0.750766266094" "-0.207866266094" "-0.218766266094" "-0.505366266094" "0.265533733906" "-1.00366626609"
"CAMK4" "0.380302380023" "-0.193997619977" "-1.48359761998" "0.0593023800234" "0.811002380023" "1.81610238002" "1.54510238002" "-1.05169761998" "-3.03539761998" "-3.53849761998" "-1.62849761998" "2.74220238002" "-0.827697619977" "-1.94159761998" "0.826602380023" "-1.79369761998" "-1.18189761998" "-0.341697619977" "0.0709023800234" "-0.525397619977" "-0.143397619977" "0.945102380023" "-0.0853976199766" "0.944202380023" "2.70770238002" "1.40840238002" "-1.34129761998" "1.44080238002" "-1.25069761998" "-0.932797619977" "0.930502380023" "-1.63169761998" "0.136102380023" "-2.84689761998" "0.172002380023" "-0.766297619977" "0.0329023800234" "-1.15329761998" "1.03930238002" "-1.74569761998" "0.263502380023" "-0.182797619977" "-1.75819761998" "-2.72849761998" "-3.05119761998" "-1.44889761998" "-1.47449761998" "-2.30429761998" "-2.00179761998" "-1.26659761998" "-2.05119761998" "0.670602380023" "-1.97449761998" "-0.648297619977" "0.338302380023" "0.506402380023" "-0.889597619977" "-1.40659761998" "-3.40859761998"
"ZNF704" "-3.67576065548" "0.187039344518" "0.523239344518" "-1.72236065548" "1.79743934452" "1.87573934452" "0.929939344518" "-3.60156065548" "-4.10146065548" "-0.838460655482" "-2.90546065548" "1.66793934452" "1.38923934452" "1.52213934452" "-0.00946065548182" "-2.49576065548" "0.0700393445182" "-1.47106065548" "2.26983934452" "-2.92816065548" "-0.584760655482" "1.06943934452" "0.660739344518" "0.620339344518" "0.253639344518" "-0.506360655482" "-0.438060655482" "-0.344260655482" "1.03233934452" "-0.743260655482" "0.707639344518" "0.204139344518" "1.17833934452" "0.299639344518" "-0.00176065548182" "-1.70016065548" "-0.121260655482" "1.31903934452" "-1.71036065548" "-0.230060655482" "-1.45256065548" "-4.59906065548" "0.897639344518" "-2.11446065548" "-1.58046065548" "-0.0494606554818" "-0.514860655482" "-0.493760655482" "-0.0631606554818" "-0.00406065548182" "-0.606660655482" "0.0939393445182" "-0.499860655482" "-1.02966065548" "0.508439344518" "-1.27426065548" "-1.36136065548" "1.11893934452" "0.919339344518"
"LOC339240" "-0.460804424503" "-0.460804424503" "-0.460804424503" "-0.460804424503" "0.431795575497" "0.0324955754975" "-0.00750442450254" "0.0740955754975" "-0.0620044245025" "0.353995575497" "-0.460804424503" "-0.460804424503" "-0.0590044245025" "-0.460804424503" "-0.460804424503" "-0.460804424503" "0.172795575497" "-0.0358044245025" "-0.460804424503" "0.917995575497" "0.0343955754975" "-0.460804424503" "-0.0514044245025" "-0.460804424503" "0.486895575497" "0.288595575497" "0.275395575497" "2.2496955755" "2.9396955755" "-0.460804424503" "-0.460804424503" "-0.460804424503" "-0.460804424503" "-0.460804424503" "-0.460804424503" "-0.460804424503" "-0.460804424503" "0.563795575497" "-0.460804424503" "-0.460804424503" "-0.460804424503" "-0.460804424503" "0.0923955754975" "-0.460804424503" "0.0919955754975" "0.520495575497" "0.0586955754975" "-0.460804424503" "-0.0821044245025" "0.138195575497" "-0.460804424503" "-0.460804424503" "-0.460804424503" "-0.460804424503" "-0.460804424503" "0.0786955754975" "-0.460804424503" "-0.460804424503" "-0.460804424503"
"GOLGA6B" "-1.18890035895" "-0.754100358954" "-0.768800358954" "-1.18890035895" "-0.0899003589543" "1.26639964105" "-1.18890035895" "0.0415996410457" "-0.00400035895435" "-0.374100358954" "-1.18890035895" "-0.303200358954" "0.00319964104565" "-0.531800358954" "-1.18890035895" "-1.18890035895" "-1.18890035895" "-1.18890035895" "-1.18890035895" "-1.18890035895" "-1.18890035895" "-1.18890035895" "-0.200300358954" "-1.18890035895" "-1.18890035895" "-0.173400358954" "0.925099641046" "2.25179964105" "4.14009964105" "-1.18890035895" "-1.18890035895" "-0.639400358954" "-0.245500358954" "-1.18890035895" "-0.252500358954" "-1.18890035895" "-1.18890035895" "-1.18890035895" "-0.300000358954" "-1.18890035895" "-0.635300358954" "-1.18890035895" "-1.18890035895" "-1.18890035895" "-1.18890035895" "-0.616300358954" "-0.669400358954" "-1.18890035895" "-0.810200358954" "-0.589900358954" "-1.18890035895" "-1.18890035895" "0.603199641046" "0.154699641046" "-1.18890035895" "-1.18890035895" "-1.18890035895" "-1.18890035895" "-1.18890035895"
"RNF115" "0.664331353882" "0.470131353882" "0.565731353882" "0.521731353882" "0.963131353882" "0.423831353882" "0.398831353882" "0.256131353882" "0.583131353882" "0.612831353882" "-0.0987686461178" "0.304031353882" "0.823831353882" "0.605231353882" "-0.0956686461178" "0.187731353882" "-0.693968646118" "0.344731353882" "0.459731353882" "0.370331353882" "0.314631353882" "0.292531353882" "0.00113135388219" "-0.425568646118" "0.408231353882" "-0.296368646118" "0.833931353882" "0.887031353882" "0.631931353882" "-0.672568646118" "-0.686568646118" "-0.803468646118" "-0.478568646118" "-0.605268646118" "-0.551968646118" "-0.578568646118" "-0.882968646118" "-0.0665686461178" "-0.256268646118" "-0.616568646118" "-0.377068646118" "-0.553468646118" "0.592131353882" "-0.302768646118" "-0.950568646118" "-0.0545686461178" "0.0929313538822" "-0.828168646118" "-1.07966864612" "-0.288068646118" "-0.716568646118" "-0.530868646118" "-0.0594686461178" "-0.249268646118" "-0.267068646118" "-0.595368646118" "-0.492668646118" "-0.781868646118" "-0.492768646118"
"RNF112" "-2.8332060398" "-2.4834060398" "-1.3831060398" "-2.7543060398" "-0.0499060397971" "0.170793960203" "2.1743939602" "-3.0444060398" "0.502493960203" "-2.7401060398" "-1.9008060398" "0.303293960203" "-1.8162060398" "-2.3172060398" "0.894693960203" "0.609293960203" "-2.3654060398" "-2.8350060398" "-2.2516060398" "-1.3870060398" "-0.190106039797" "-3.3382060398" "-0.357706039797" "-2.6950060398" "-0.0782060397971" "-2.3779060398" "-1.4692060398" "-2.4822060398" "0.569293960203" "-2.9047060398" "-1.7932060398" "-1.7802060398" "-0.680806039797" "-1.9263060398" "0.643593960203" "-2.8128060398" "-2.5680060398" "-0.771106039797" "-0.208106039797" "-4.2749060398" "-0.663106039797" "-1.9857060398" "-0.720606039797" "-2.5247060398" "-1.4532060398" "-1.9829060398" "-2.1154060398" "-2.5766060398" "-2.3866060398" "-1.2382060398" "-0.958706039797" "-1.7769060398" "-1.8661060398" "-0.334406039797" "1.4960939602" "-0.760006039797" "-2.0949060398" "-1.3831060398" "-3.2614060398"
"ZC3H14" "-0.0486059227468" "0.0594940772532" "-0.135005922747" "0.115694077253" "-0.0675059227468" "0.412494077253" "0.277194077253" "0.159594077253" "-0.0431059227468" "-0.759405922747" "-0.507805922747" "-0.122005922747" "-0.552505922747" "0.356994077253" "-0.0484059227468" "0.227194077253" "-0.186505922747" "0.388494077253" "-0.0426059227468" "0.186094077253" "-0.206605922747" "0.118594077253" "-0.0429059227468" "-1.08840592275" "0.00189407725324" "-0.586805922747" "-0.127005922747" "-0.195705922747" "0.340094077253" "-0.488605922747" "0.355094077253" "0.0352940772532" "0.128394077253" "0.406094077253" "0.0170940772532" "-0.627505922747" "-0.836505922747" "-0.301505922747" "-0.0193059227468" "-0.165705922747" "-0.00730592274676" "0.0952940772532" "-0.126105922747" "-0.798405922747" "0.0394940772532" "-0.597705922747" "0.0702940772532" "-0.581905922747" "0.291594077253" "-0.0225059227468" "-0.436105922747" "0.0894940772532" "-0.450005922747" "-0.175805922747" "-0.144205922747" "-0.446405922747" "-0.0342059227468" "0.449694077253" "0.306894077253"
"SPN" "2.0387848927" "2.3116848927" "-0.477315107296" "0.669884892704" "-0.775715107296" "2.3996848927" "0.341384892704" "0.559484892704" "-0.710915107296" "-1.5426151073" "1.3756848927" "2.2073848927" "-0.261315107296" "-0.612715107296" "1.0401848927" "0.572384892704" "-1.7698151073" "0.116184892704" "1.6958848927" "0.402684892704" "1.2439848927" "1.5564848927" "-1.2581151073" "2.7404848927" "3.0381848927" "0.739184892704" "-0.527415107296" "2.7760848927" "0.960784892704" "-1.6535151073" "-1.5038151073" "-0.316515107296" "0.885584892704" "-2.1693151073" "0.433384892704" "0.221784892704" "1.4482848927" "-1.8412151073" "3.0636848927" "-0.621615107296" "0.597184892704" "0.969784892704" "-1.1935151073" "-2.7917151073" "-2.0804151073" "0.137184892704" "-0.0435151072961" "-1.3380151073" "-2.4952151073" "-1.2750151073" "-1.2813151073" "1.0270848927" "-1.7114151073" "0.325084892704" "1.5776848927" "1.8676848927" "-1.0599151073" "0.128484892704" "-2.8632151073"
"HMGCLL1" "-2.52406727273" "-1.80136727273" "-1.24216727273" "-2.38226727273" "-0.156967272727" "-0.00956727272728" "1.26743272727" "-1.60996727273" "-2.12966727273" "-2.84046727273" "-2.84046727273" "-0.451267272727" "-1.86686727273" "-1.55226727273" "-0.101867272727" "-1.60246727273" "-1.43226727273" "-2.08756727273" "-1.23486727273" "-1.46166727273" "-1.05106727273" "-1.34056727273" "-1.11946727273" "-2.84046727273" "0.686432727273" "-2.84046727273" "1.12733272727" "-2.84046727273" "1.26823272727" "-0.780467272727" "-2.24636727273" "-1.11016727273" "-0.759567272727" "-1.05136727273" "-1.05936727273" "-2.07326727273" "-2.30156727273" "-2.84046727273" "-1.40556727273" "-2.21756727273" "-1.57546727273" "-2.26906727273" "-1.31986727273" "-2.84046727273" "-1.88906727273" "-1.85916727273" "0.147832727273" "-2.30536727273" "-1.07416727273" "-2.24146727273" "-2.84046727273" "-1.20206727273" "-1.68246727273" "-1.49686727273" "-0.249367272727" "-1.34776727273" "-1.37286727273" "-1.12076727273" "-2.84046727273"
"NACAP1" "-4.85003993757" "-4.70643993757" "-4.62253993757" "-4.78283993757" "-3.71793993757" "-3.72633993757" "-5.83983993757" "-4.93963993757" "-4.36833993757" "-4.92513993757" "-3.64233993757" "-4.93243993757" "-3.94573993757" "-4.91183993757" "-4.88723993757" "-4.42863993757" "-4.72803993757" "0.0598600624268" "-3.80363993757" "-4.98953993757" "-4.54133993757" "-5.30213993757" "-5.06783993757" "-5.05763993757" "-5.12273993757" "-4.87893993757" "-3.27003993757" "-3.37063993757" "-0.614039937573" "0.917260062427" "0.815660062427" "0.287760062427" "0.345860062427" "1.27216006243" "-0.0158399375732" "0.343260062427" "0.748060062427" "0.696360062427" "-0.259039937573" "1.18366006243" "0.899660062427" "0.735260062427" "1.21946006243" "1.10236006243" "1.83566006243" "0.385860062427" "0.661460062427" "1.06916006243" "0.901060062427" "0.985360062427" "1.23926006243" "0.530960062427" "1.72256006243" "0.563060062427" "1.04456006243" "-0.0354399375732" "1.24776006243" "1.53776006243" "1.48466006243"
"LRRTM1" "-2.67788274678" "-0.293782746781" "-1.93288274678" "-2.67788274678" "1.11361725322" "1.65551725322" "4.49071725322" "-1.75358274678" "-2.67788274678" "-2.67788274678" "-2.67788274678" "1.37011725322" "2.32931725322" "-0.831482746781" "2.10241725322" "-1.18648274678" "-2.67788274678" "-2.25288274678" "-1.66228274678" "-2.33668274678" "-0.888482746781" "-1.52808274678" "-0.111982746781" "-2.67788274678" "-1.32848274678" "1.64911725322" "-0.176982746781" "-1.16768274678" "2.50681725322" "0.562917253219" "-1.07478274678" "-1.73138274678" "-0.763682746781" "-2.67788274678" "0.574417253219" "-2.67788274678" "-2.67788274678" "5.46351725322" "-0.404982746781" "-2.67788274678" "-1.72518274678" "-0.0120827467811" "3.40581725322" "-0.284082746781" "-1.72648274678" "2.35181725322" "2.88831725322" "-1.19448274678" "-1.53988274678" "-2.67788274678" "-1.19648274678" "-2.16928274678" "0.280617253219" "-2.08088274678" "2.18311725322" "0.286117253219" "-2.67788274678" "1.25001725322" "-2.08388274678"
"GRIN1" "1.81806107686" "1.00116107686" "2.25696107686" "-2.19633892314" "1.80106107686" "-0.805738923137" "-0.214038923137" "-0.159638923137" "5.40346107686" "-1.45533892314" "-0.721738923137" "0.809161076863" "1.94956107686" "-1.65593892314" "-0.540838923137" "0.818661076863" "0.877461076863" "0.593661076863" "-1.23213892314" "0.013261076863" "2.56046107686" "2.02206107686" "2.00656107686" "2.79386107686" "-0.398138923137" "-0.883138923137" "2.89096107686" "1.74676107686" "1.26456107686" "-0.647138923137" "2.77746107686" "0.605561076863" "-0.909638923137" "3.62906107686" "0.783061076863" "-0.535338923137" "-1.65673892314" "-2.09923892314" "1.71476107686" "2.56246107686" "1.35946107686" "2.27606107686" "0.713361076863" "2.19236107686" "-2.45343892314" "-1.28813892314" "-0.809638923137" "-1.66623892314" "1.04426107686" "0.129361076863" "-0.565538923137" "0.445461076863" "-3.02473892314" "0.071261076863" "0.212761076863" "0.058961076863" "-3.04913892314" "1.90266107686" "-2.37873892314"
"RBMY1A3P" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "0.452255286773" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267" "-0.0118447132267"
"DHX8" "0.0208140538431" "0.105714053843" "0.0398140538431" "0.187814053843" "0.351514053843" "0.717914053843" "0.130014053843" "-0.359385946157" "-0.786285946157" "0.175514053843" "-0.149385946157" "0.434114053843" "0.120714053843" "0.289214053843" "0.255014053843" "0.112614053843" "0.439714053843" "0.324014053843" "-0.784085946157" "-0.234485946157" "-0.220985946157" "0.383514053843" "0.720214053843" "-0.422885946157" "0.0428140538431" "-0.332385946157" "-0.215085946157" "0.0235140538431" "-0.303385946157" "-0.446885946157" "-0.267285946157" "-0.0979859461569" "0.691514053843" "-0.0929859461569" "0.203414053843" "0.433914053843" "-0.219585946157" "0.526414053843" "0.538314053843" "0.0827140538431" "0.203114053843" "-0.145385946157" "0.388514053843" "-0.579185946157" "0.0536140538431" "0.635814053843" "-0.0571859461569" "0.361014053843" "0.114014053843" "-0.338385946157" "-0.124185946157" "0.143414053843" "-0.154185946157" "0.384514053843" "0.160114053843" "0.257714053843" "-0.207885946157" "-0.286285946157" "0.490614053843"
"DHX9" "-0.004264369879" "0.087035630121" "-0.361064369879" "0.448235630121" "-0.175264369879" "0.052035630121" "-0.144664369879" "-0.155264369879" "0.554235630121" "0.060435630121" "-0.708164369879" "-0.249064369879" "-0.192864369879" "0.604235630121" "-0.102164369879" "0.093735630121" "-0.164464369879" "0.357335630121" "-0.520864369879" "-0.380364369879" "-0.254864369879" "0.158535630121" "0.036135630121" "-1.01316436988" "-0.309964369879" "-0.769264369879" "-0.331164369879" "0.415435630121" "-0.189464369879" "-0.344064369879" "-0.203364369879" "0.079035630121" "0.060635630121" "0.771435630121" "0.414935630121" "0.185635630121" "-0.005864369879" "0.298135630121" "0.047335630121" "-0.049464369879" "0.521535630121" "0.188435630121" "0.574435630121" "-0.117464369879" "-0.185264369879" "0.310235630121" "0.253535630121" "0.031835630121" "-0.012064369879" "-0.296464369879" "0.154135630121" "0.393135630121" "0.279335630121" "0.296335630121" "0.092035630121" "-0.103064369879" "0.495835630121" "0.024935630121" "0.440635630121"
"LOC441204" "-2.47833119782" "0.154168802185" "-0.496031197815" "-0.728531197815" "0.595368802185" "1.07326880218" "-0.346831197815" "0.412968802185" "0.421068802185" "-1.80193119782" "-0.940731197815" "-0.207231197815" "-1.47613119782" "-1.11063119782" "0.106068802185" "-0.0664311978151" "-1.84103119782" "-0.568831197815" "-0.657731197815" "-2.14723119782" "0.177168802185" "-1.24643119782" "1.00796880218" "-1.27833119782" "-0.00283119781507" "0.586968802185" "0.243668802185" "0.446768802185" "1.99116880218" "-2.31243119782" "-0.711931197815" "0.519468802185" "-1.47683119782" "-0.0665311978151" "-0.124431197815" "-2.61553119782" "-1.08983119782" "-4.54453119782" "-0.716431197815" "-1.86653119782" "-1.30893119782" "-1.58043119782" "0.0895688021849" "-3.27043119782" "-0.935031197815" "-1.67013119782" "-0.979331197815" "-3.61993119782" "-2.16523119782" "0.139568802185" "-0.122931197815" "-1.84533119782" "-1.27843119782" "-1.51303119782" "-0.233731197815" "-1.08803119782" "-0.369131197815" "0.484568802185" "-3.20633119782"
"TCOF1" "0.622634880999" "0.759434880999" "0.310834880999" "-0.0605651190012" "0.346234880999" "-0.105865119001" "0.243134880999" "1.854734881" "0.636634880999" "0.114434880999" "0.0566348809988" "0.0562348809988" "0.691434880999" "0.999234880999" "0.236734880999" "0.797734880999" "0.231234880999" "0.149234880999" "1.259734881" "0.943834880999" "1.313534881" "0.565134880999" "0.125434880999" "-0.305865119001" "0.672334880999" "0.0824348809988" "-0.529165119001" "1.020534881" "1.884734881" "-0.0620651190012" "-0.148265119001" "0.755034880999" "0.113534880999" "1.375334881" "1.172834881" "0.790834880999" "0.803234880999" "0.935034880999" "0.643834880999" "1.694834881" "1.242934881" "0.742834880999" "0.938834880999" "0.700634880999" "1.783234881" "0.687134880999" "0.222034880999" "0.685134880999" "1.235834881" "-0.237465119001" "1.095534881" "0.619234880999" "-0.0689651190012" "0.530034880999" "0.588634880999" "0.495834880999" "0.404634880999" "0.588334880999" "0.366934880999"
